3,1,1,0.823391,479,371,157,107,-1,-1,-1,-1
3,2,1,0.768138,808,345,152,109,-1,-1,-1,-1
3,3,0,0.554823,745,68,860,419,-1,-1,-1,-1
4,1,1,0.819046,480,371,156,106,-1,-1,-1,-1
4,2,1,0.76226,807,345,153,110,-1,-1,-1,-1
4,3,0,0.548804,752,69,852,418,-1,-1,-1,-1
5,1,1,0.816277,479,370,156,107,-1,-1,-1,-1
5,2,1,0.759414,805,344,155,112,-1,-1,-1,-1
5,3,0,0.542152,757,69,846,418,-1,-1,-1,-1
6,1,1,0.818527,480,371,155,106,-1,-1,-1,-1
6,2,1,0.756823,805,344,156,112,-1,-1,-1,-1
6,3,0,0.542634,755,68,848,420,-1,-1,-1,-1
7,1,1,0.826781,480,371,155,106,-1,-1,-1,-1
7,2,1,0.758265,805,345,156,112,-1,-1,-1,-1
7,3,0,0.539076,748,68,856,420,-1,-1,-1,-1
8,1,1,0.825692,480,371,156,107,-1,-1,-1,-1
8,2,1,0.754649,805,345,156,111,-1,-1,-1,-1
8,3,0,0.549536,746,68,858,420,-1,-1,-1,-1
9,1,1,0.830678,480,371,156,106,-1,-1,-1,-1
9,2,1,0.753679,804,345,157,111,-1,-1,-1,-1
9,3,0,0.558822,742,67,861,421,-1,-1,-1,-1
10,1,1,0.832956,481,371,155,106,-1,-1,-1,-1
10,2,1,0.759996,805,345,156,110,-1,-1,-1,-1
10,3,0,0.564434,742,68,861,419,-1,-1,-1,-1
11,1,1,0.831564,481,370,156,107,-1,-1,-1,-1
11,2,1,0.749232,804,344,158,112,-1,-1,-1,-1
11,3,0,0.557985,743,67,859,419,-1,-1,-1,-1
12,1,1,0.830274,480,371,157,107,-1,-1,-1,-1
12,2,1,0.760543,804,344,157,112,-1,-1,-1,-1
12,3,0,0.565134,747,68,856,419,-1,-1,-1,-1
13,1,1,0.831064,480,371,156,107,-1,-1,-1,-1
13,2,1,0.763793,804,344,157,112,-1,-1,-1,-1
13,3,0,0.556034,750,68,854,418,-1,-1,-1,-1
14,1,1,0.831495,480,370,157,108,-1,-1,-1,-1
14,2,1,0.763502,805,344,156,112,-1,-1,-1,-1
14,3,0,0.552904,747,68,858,419,-1,-1,-1,-1
15,1,1,0.829333,481,370,155,107,-1,-1,-1,-1
15,2,1,0.76821,805,344,157,112,-1,-1,-1,-1
15,3,0,0.548417,749,67,855,419,-1,-1,-1,-1
16,1,1,0.830039,480,369,157,109,-1,-1,-1,-1
16,2,1,0.767878,807,344,155,112,-1,-1,-1,-1
16,3,0,0.546746,745,68,860,418,-1,-1,-1,-1
17,1,1,0.831626,480,369,157,109,-1,-1,-1,-1
17,2,1,0.763068,806,344,157,113,-1,-1,-1,-1
17,3,0,0.546591,740,69,866,418,-1,-1,-1,-1
18,1,1,0.82072,479,371,155,105,-1,-1,-1,-1
18,2,1,0.776808,810,341,155,115,-1,-1,-1,-1
18,3,0,0.621573,724,68,883,420,-1,-1,-1,-1
19,1,1,0.818468,480,370,155,107,-1,-1,-1,-1
19,2,1,0.770738,810,342,155,114,-1,-1,-1,-1
19,3,0,0.610388,724,68,882,420,-1,-1,-1,-1
20,1,1,0.819865,480,370,156,108,-1,-1,-1,-1
20,2,1,0.767046,810,342,155,114,-1,-1,-1,-1
20,3,0,0.608957,732,69,873,420,-1,-1,-1,-1
21,1,1,0.822911,480,370,156,108,-1,-1,-1,-1
21,2,1,0.771525,811,342,153,114,-1,-1,-1,-1
21,3,0,0.611688,732,69,875,419,-1,-1,-1,-1
22,1,1,0.823829,481,371,154,107,-1,-1,-1,-1
22,2,1,0.772754,811,342,154,114,-1,-1,-1,-1
22,3,0,0.611775,732,68,873,420,-1,-1,-1,-1
23,1,1,0.825934,480,370,156,108,-1,-1,-1,-1
23,2,1,0.776462,811,341,154,115,-1,-1,-1,-1
23,3,0,0.609302,734,69,872,419,-1,-1,-1,-1
24,1,1,0.822254,480,370,156,108,-1,-1,-1,-1
24,2,1,0.775894,811,342,154,114,-1,-1,-1,-1
24,3,0,0.600156,738,68,866,420,-1,-1,-1,-1
25,1,1,0.820696,478,371,156,106,-1,-1,-1,-1
25,2,1,0.763951,811,342,155,114,-1,-1,-1,-1
25,3,0,0.596634,739,69,865,419,-1,-1,-1,-1
26,1,1,0.81493,478,372,154,105,-1,-1,-1,-1
26,2,1,0.766973,809,342,155,114,-1,-1,-1,-1
26,3,0,0.598073,745,69,859,419,-1,-1,-1,-1
27,1,1,0.813596,478,373,153,103,-1,-1,-1,-1
27,2,1,0.762716,810,343,153,113,-1,-1,-1,-1
27,3,0,0.585896,747,70,857,418,-1,-1,-1,-1
28,1,1,0.815017,479,373,153,103,-1,-1,-1,-1
28,2,1,0.759454,810,344,153,112,-1,-1,-1,-1
28,3,0,0.575571,751,69,852,420,-1,-1,-1,-1
29,1,1,0.815442,479,372,153,104,-1,-1,-1,-1
29,2,1,0.760013,810,344,152,111,-1,-1,-1,-1
29,3,0,0.57501,753,69,851,420,-1,-1,-1,-1
30,1,1,0.813873,480,370,155,107,-1,-1,-1,-1
30,2,1,0.755834,809,343,154,112,-1,-1,-1,-1
30,3,0,0.578859,748,68,856,420,-1,-1,-1,-1
31,1,1,0.819201,479,369,157,109,-1,-1,-1,-1
31,2,1,0.75781,810,343,152,112,-1,-1,-1,-1
31,3,0,0.575178,747,68,857,420,-1,-1,-1,-1
32,1,1,0.822392,479,369,157,109,-1,-1,-1,-1
32,2,1,0.762156,808,343,155,113,-1,-1,-1,-1
32,3,0,0.585026,740,68,864,421,-1,-1,-1,-1
33,1,1,0.821146,479,370,157,108,-1,-1,-1,-1
33,2,1,0.762977,808,343,155,113,-1,-1,-1,-1
33,3,0,0.585445,738,68,867,420,-1,-1,-1,-1
34,1,1,0.819806,480,370,156,108,-1,-1,-1,-1
34,2,1,0.761303,808,344,154,111,-1,-1,-1,-1
34,3,0,0.577184,737,68,869,421,-1,-1,-1,-1
35,1,1,0.820796,479,371,155,106,-1,-1,-1,-1
35,2,1,0.767407,807,343,156,113,-1,-1,-1,-1
35,3,0,0.576874,738,68,867,420,-1,-1,-1,-1
36,1,1,0.818198,479,372,154,104,-1,-1,-1,-1
36,2,1,0.770656,806,343,158,113,-1,-1,-1,-1
36,3,0,0.577278,739,69,866,420,-1,-1,-1,-1
37,1,1,0.816657,479,372,154,104,-1,-1,-1,-1
37,2,1,0.769345,807,343,156,112,-1,-1,-1,-1
37,3,0,0.569853,738,68,868,421,-1,-1,-1,-1
38,1,1,0.810406,479,372,153,104,-1,-1,-1,-1
38,2,1,0.762982,807,343,157,113,-1,-1,-1,-1
38,3,0,0.567054,738,68,867,421,-1,-1,-1,-1
39,1,1,0.811338,479,372,153,104,-1,-1,-1,-1
39,2,1,0.768959,806,342,159,115,-1,-1,-1,-1
39,3,0,0.56338,743,68,863,421,-1,-1,-1,-1
40,1,1,0.812063,479,372,153,104,-1,-1,-1,-1
40,2,1,0.773435,806,342,160,115,-1,-1,-1,-1
40,3,0,0.570677,741,69,865,420,-1,-1,-1,-1
41,1,1,0.807349,481,371,154,106,-1,-1,-1,-1
41,2,1,0.772136,804,342,161,115,-1,-1,-1,-1
41,3,0,0.579858,735,69,870,420,-1,-1,-1,-1
42,1,1,0.807831,480,370,156,108,-1,-1,-1,-1
42,2,1,0.76789,803,342,162,115,-1,-1,-1,-1
42,3,0,0.576643,734,69,871,420,-1,-1,-1,-1
43,1,1,0.819498,480,370,155,107,-1,-1,-1,-1
43,2,1,0.775275,800,342,166,115,-1,-1,-1,-1
43,3,0,0.569501,730,68,875,420,-1,-1,-1,-1
44,1,1,0.816196,479,369,156,108,-1,-1,-1,-1
44,2,1,0.772451,799,342,167,114,-1,-1,-1,-1
44,3,0,0.558692,732,68,871,420,-1,-1,-1,-1
45,1,1,0.819036,479,369,156,108,-1,-1,-1,-1
45,2,1,0.778111,799,342,167,113,-1,-1,-1,-1
45,3,0,0.555602,733,67,870,420,-1,-1,-1,-1
46,1,1,0.823054,480,369,156,108,-1,-1,-1,-1
46,2,1,0.774153,799,343,167,113,-1,-1,-1,-1
46,3,0,0.554307,733,67,871,420,-1,-1,-1,-1
47,1,1,0.82444,481,370,154,107,-1,-1,-1,-1
47,2,1,0.768278,798,344,167,112,-1,-1,-1,-1
47,3,0,0.560014,732,67,870,421,-1,-1,-1,-1
48,1,1,0.826957,480,369,156,109,-1,-1,-1,-1
48,2,1,0.764821,796,343,170,113,-1,-1,-1,-1
48,3,0,0.55883,730,66,873,421,-1,-1,-1,-1
49,1,1,0.826105,480,369,156,109,-1,-1,-1,-1
49,2,1,0.759925,793,343,174,114,-1,-1,-1,-1
49,3,0,0.556114,728,66,877,421,-1,-1,-1,-1
