1,1,68,71,1851,414,-1,0,0,-1
1,2,82,338,356,124,-1,0,0,-1
1,3,997,176,636,458,-1,0,0,-1
2,1,68,71,1851,414,-1,0,0,-1
2,2,82,338,356,124,-1,0,0,-1
2,3,997,176,636,458,-1,0,0,-1
3,1,68,71,1851,414,-1,0,0,-1
3,2,82,338,356,124,-1,0,0,-1
3,3,997,176,636,458,-1,0,0,-1
4,1,68,71,1851,414,-1,0,0,-1
4,2,82,338,356,124,-1,0,0,-1
4,3,997,176,636,458,-1,0,0,-1
5,1,68,71,1851,414,-1,0,0,-1
5,2,82,338,356,124,-1,0,0,-1
5,3,997,176,636,458,-1,0,0,-1
6,1,68,71,1851,414,-1,0,0,-1
6,2,82,338,356,124,-1,0,0,-1
6,3,997,176,636,458,-1,0,0,-1
7,1,68,71,1851,414,-1,0,0,-1
7,2,82,338,356,124,-1,0,0,-1
7,3,997,176,636,458,-1,0,0,-1
8,1,68,71,1851,414,-1,0,0,-1
8,2,82,338,356,124,-1,0,0,-1
8,3,997,176,636,458,-1,0,0,-1
9,1,68,71,1851,414,-1,0,0,-1
9,2,82,338,356,124,-1,0,0,-1
9,3,997,176,636,458,-1,0,0,-1
10,1,68,71,1851,414,-1,0,0,-1
10,2,82,338,356,124,-1,0,0,-1
10,3,997,176,636,458,-1,0,0,-1
11,1,68,71,1851,414,-1,0,0,-1
11,2,82,338,356,124,-1,0,0,-1
11,3,997,176,636,458,-1,0,0,-1
12,1,68,71,1851,414,-1,0,0,-1
12,2,82,338,356,124,-1,0,0,-1
12,3,997,176,636,458,-1,0,0,-1
13,1,68,71,1851,414,-1,0,0,-1
13,2,82,338,356,124,-1,0,0,-1
13,3,997,176,636,458,-1,0,0,-1
14,1,68,71,1851,414,-1,0,0,-1
14,2,82,338,356,124,-1,0,0,-1
14,3,997,176,636,458,-1,0,0,-1
15,1,68,71,1851,414,-1,0,0,-1
15,2,82,338,356,124,-1,0,0,-1
15,3,997,176,636,458,-1,0,0,-1
16,1,68,71,1851,414,-1,0,0,-1
16,2,82,338,356,124,-1,0,0,-1
16,3,997,176,636,458,-1,0,0,-1
17,1,68,71,1851,414,-1,0,0,-1
17,2,82,338,356,124,-1,0,0,-1
17,3,997,176,636,458,-1,0,0,-1
