3,1,0,0.940992,10,16,1900,452,-1,-1,-1,-1
3,2,4,0.756629,909,142,309,337,-1,-1,-1,-1
4,1,0,0.942344,10,17,1901,451,-1,-1,-1,-1
4,2,4,0.747374,909,142,309,337,-1,-1,-1,-1
5,1,0,0.942854,10,17,1901,450,-1,-1,-1,-1
5,2,4,0.742363,910,142,308,337,-1,-1,-1,-1
6,1,0,0.942871,11,16,1899,450,-1,-1,-1,-1
6,2,4,0.735461,909,142,309,338,-1,-1,-1,-1
7,1,0,0.942864,11,16,1899,450,-1,-1,-1,-1
7,2,4,0.734436,910,142,308,338,-1,-1,-1,-1
8,1,0,0.94262,11,16,1899,450,-1,-1,-1,-1
8,2,4,0.734874,909,142,309,338,-1,-1,-1,-1
9,1,0,0.942756,11,16,1900,450,-1,-1,-1,-1
9,2,4,0.729982,909,143,309,337,-1,-1,-1,-1
10,1,0,0.942574,11,16,1900,450,-1,-1,-1,-1
10,2,4,0.740345,909,142,310,338,-1,-1,-1,-1
11,1,0,0.942131,11,16,1900,450,-1,-1,-1,-1
11,2,4,0.742136,909,143,310,337,-1,-1,-1,-1
12,1,0,0.941971,11,16,1900,450,-1,-1,-1,-1
12,2,4,0.737939,909,142,310,338,-1,-1,-1,-1
13,1,0,0.941884,11,16,1900,450,-1,-1,-1,-1
13,2,4,0.739848,909,143,310,337,-1,-1,-1,-1
14,1,0,0.941793,11,16,1900,450,-1,-1,-1,-1
14,2,4,0.733861,909,142,309,337,-1,-1,-1,-1
15,1,0,0.942038,11,16,1900,450,-1,-1,-1,-1
15,2,4,0.732913,909,142,310,337,-1,-1,-1,-1
16,1,0,0.941762,11,16,1900,450,-1,-1,-1,-1
16,2,4,0.739825,910,142,309,337,-1,-1,-1,-1
17,1,0,0.941857,10,17,1902,449,-1,-1,-1,-1
17,2,4,0.740705,910,142,308,337,-1,-1,-1,-1
18,1,0,0.941836,11,16,1900,450,-1,-1,-1,-1
18,2,4,0.738837,909,142,310,338,-1,-1,-1,-1
19,1,0,0.943128,11,16,1901,450,-1,-1,-1,-1
19,2,4,0.752777,909,143,310,337,-1,-1,-1,-1
20,1,0,0.943157,11,16,1900,450,-1,-1,-1,-1
20,2,4,0.753425,910,143,309,337,-1,-1,-1,-1
21,1,0,0.943269,11,16,1900,450,-1,-1,-1,-1
21,2,4,0.75133,910,143,308,337,-1,-1,-1,-1
22,1,0,0.943953,11,16,1900,450,-1,-1,-1,-1
22,2,4,0.756463,911,143,308,337,-1,-1,-1,-1
23,1,0,0.943949,10,17,1902,449,-1,-1,-1,-1
23,2,4,0.757411,911,142,307,337,-1,-1,-1,-1
24,1,0,0.943883,11,16,1899,449,-1,-1,-1,-1
24,2,4,0.759176,910,143,309,337,-1,-1,-1,-1
25,1,0,0.943945,10,16,1901,449,-1,-1,-1,-1
25,2,4,0.760527,910,143,308,337,-1,-1,-1,-1
26,1,0,0.942774,11,16,1900,450,-1,-1,-1,-1
26,2,4,0.74902,910,143,308,337,-1,-1,-1,-1
27,1,0,0.942991,11,17,1900,450,-1,-1,-1,-1
27,2,4,0.754193,909,143,309,336,-1,-1,-1,-1
28,1,0,0.942914,11,17,1900,449,-1,-1,-1,-1
28,2,4,0.74955,910,142,308,337,-1,-1,-1,-1
29,1,0,0.943355,11,17,1900,449,-1,-1,-1,-1
