1,1,696,188,530,218,-1,0,0,-1
1,2,1182,354,139,61,-1,0,0,-1
2,1,696,188,530,218,-1,0,0,-1
2,2,1182,354,139,61,-1,0,0,-1
3,1,696,188,530,218,-1,0,0,-1
3,2,1182,354,139,61,-1,0,0,-1
4,1,696,188,530,218,-1,0,0,-1
4,2,1182,354,139,61,-1,0,0,-1
5,1,696,188,530,218,-1,0,0,-1
5,2,1182,354,139,61,-1,0,0,-1
6,1,696,188,530,218,-1,0,0,-1
6,2,1182,354,139,61,-1,0,0,-1
7,1,696,188,530,218,-1,0,0,-1
7,2,1182,354,139,61,-1,0,0,-1
8,1,696,188,530,218,-1,0,0,-1
8,2,1182,354,138,61,-1,0,0,-1
9,1,696,188,530,218,-1,0,0,-1
9,2,1182,354,138,61,-1,0,0,-1
10,1,696,188,530,218,-1,0,0,-1
10,2,1182,354,138,61,-1,0,0,-1
11,1,696,188,530,218,-1,0,0,-1
11,2,1182,354,138,61,-1,0,0,-1
12,1,696,188,530,218,-1,0,0,-1
12,2,1182,354,138,61,-1,0,0,-1
13,1,696,188,530,218,-1,0,0,-1
13,2,1181,354,138,61,-1,0,0,-1
14,1,696,188,530,218,-1,0,0,-1
14,2,1181,354,138,61,-1,0,0,-1
15,1,696,188,530,218,-1,0,0,-1
15,2,1181,354,138,61,-1,0,0,-1
16,1,696,188,530,218,-1,0,0,-1
16,2,1181,354,138,61,-1,0,0,-1
17,1,696,188,530,218,-1,0,0,-1
17,2,1181,354,138,61,-1,0,0,-1
18,1,696,188,530,218,-1,0,0,-1
18,2,1181,354,138,61,-1,0,0,-1
19,1,696,188,530,218,-1,0,0,-1
19,2,1181,354,138,60,-1,0,0,-1
20,1,696,188,530,218,-1,0,0,-1
20,2,1181,354,138,60,-1,0,0,-1
21,1,695,188,530,218,-1,0,0,-1
21,2,1181,355,135,59,-1,0,0,-1
22,1,695,188,530,218,-1,0,0,-1
22,2,1180,354,137,60,-1,0,0,-1
23,1,695,188,530,218,-1,0,0,-1
23,2,1180,355,134,59,-1,0,0,-1
24,1,695,188,531,218,-1,0,0,-1
24,2,1180,354,137,60,-1,0,0,-1
25,1,695,188,531,218,-1,0,0,-1
25,2,1180,355,133,58,-1,0,0,-1
26,1,694,188,531,219,-1,0,0,-1
26,2,1179,355,134,59,-1,0,0,-1
27,1,694,188,531,218,-1,0,0,-1
27,2,1181,356,130,57,-1,0,0,-1
28,1,695,188,529,218,-1,0,0,-1
28,2,1180,356,130,57,-1,0,0,-1
29,1,692,188,525,218,-1,0,0,-1
29,2,1180,356,128,56,-1,0,0,-1
30,1,692,188,525,218,-1,0,0,-1
30,2,1181,357,126,55,-1,0,0,-1
31,1,692,188,525,218,-1,0,0,-1
31,2,1172,354,137,60,-1,0,0,-1
32,1,692,188,525,218,-1,0,0,-1
32,2,1170,353,138,60,-1,0,0,-1
33,1,692,188,525,218,-1,0,0,-1
33,2,1168,353,137,60,-1,0,0,-1
34,1,690,188,525,218,-1,0,0,-1
34,2,1167,353,138,60,-1,0,0,-1
35,1,687,188,525,218,-1,0,0,-1
35,2,1166,353,138,60,-1,0,0,-1
36,1,687,188,523,218,-1,0,0,-1
36,2,1165,353,137,60,-1,0,0,-1
37,1,685,188,522,218,-1,0,0,-1
37,2,1163,353,138,60,-1,0,0,-1
38,1,685,188,522,218,-1,0,0,-1
38,2,1161,353,138,60,-1,0,0,-1
39,1,683,188,522,218,-1,0,0,-1
39,2,1159,352,138,60,-1,0,0,-1
40,1,683,188,522,218,-1,0,0,-1
40,2,1158,352,138,61,-1,0,0,-1
41,1,682,188,519,218,-1,0,0,-1
41,2,1156,352,138,61,-1,0,0,-1
42,1,682,188,519,218,-1,0,0,-1
42,2,1155,352,137,60,-1,0,0,-1
43,1,681,188,519,218,-1,0,0,-1
43,2,1153,352,137,60,-1,0,0,-1
44,1,681,188,519,218,-1,0,0,-1
44,2,1152,352,137,60,-1,0,0,-1
45,1,682,189,512,215,-1,0,0,-1
45,2,1150,352,137,60,-1,0,0,-1
46,1,682,188,512,218,-1,0,0,-1
46,2,1148,352,136,60,-1,0,0,-1
47,1,682,188,512,218,-1,0,0,-1
47,2,1146,352,136,60,-1,0,0,-1
48,1,681,188,511,218,-1,0,0,-1
48,2,1144,351,136,60,-1,0,0,-1
49,1,680,188,507,218,-1,0,0,-1
49,2,1143,351,135,60,-1,0,0,-1
50,1,673,188,514,218,-1,0,0,-1
50,2,1142,351,135,60,-1,0,0,-1
51,1,673,188,510,218,-1,0,0,-1
51,2,1138,350,138,62,-1,0,0,-1
52,1,673,188,510,218,-1,0,0,-1
52,2,1137,350,138,62,-1,0,0,-1
53,1,672,188,506,218,-1,0,0,-1
53,2,1136,350,134,62,-1,0,0,-1
54,1,667,188,509,218,-1,0,0,-1
54,2,1135,350,134,62,-1,0,0,-1
55,1,667,188,506,218,-1,0,0,-1
55,2,1133,350,135,62,-1,0,0,-1
56,1,665,188,508,218,-1,0,0,-1
56,2,1130,350,133,61,-1,0,0,-1
57,1,665,188,505,218,-1,0,0,-1
57,2,1127,349,133,61,-1,0,0,-1
58,1,665,188,502,218,-1,0,0,-1
58,2,1126,349,132,61,-1,0,0,-1
59,1,662,188,504,218,-1,0,0,-1
59,2,1122,349,132,61,-1,0,0,-1
60,1,662,188,502,218,-1,0,0,-1
60,2,1121,349,132,61,-1,0,0,-1
61,1,662,188,497,218,-1,0,0,-1
61,2,1118,349,131,61,-1,0,0,-1
62,1,659,188,500,218,-1,0,0,-1
62,2,1116,349,131,61,-1,0,0,-1
63,1,658,188,497,218,-1,0,0,-1
63,2,1113,348,131,61,-1,0,0,-1
64,1,655,188,497,218,-1,0,0,-1
64,2,1111,348,131,61,-1,0,0,-1
65,1,655,188,493,218,-1,0,0,-1
65,2,1108,348,130,60,-1,0,0,-1
66,1,655,188,493,218,-1,0,0,-1
66,2,1106,348,130,60,-1,0,0,-1
67,1,654,188,491,218,-1,0,0,-1
67,2,1103,347,130,60,-1,0,0,-1
68,1,654,188,489,218,-1,0,0,-1
68,2,1101,347,130,60,-1,0,0,-1
69,1,653,188,486,218,-1,0,0,-1
