3,1,4,0.922862,874,207,556,328,-1,-1,-1,-1
3,2,1,0.805635,273,291,255,174,-1,-1,-1,-1
3,3,0,0.69012,524,2,1395,463,-1,-1,-1,-1
4,1,4,0.92463,871,206,560,330,-1,-1,-1,-1
4,2,1,0.817343,274,291,255,175,-1,-1,-1,-1
4,3,0,0.634619,527,2,1392,466,-1,-1,-1,-1
5,1,4,0.924157,871,206,560,330,-1,-1,-1,-1
5,2,1,0.81644,274,290,256,177,-1,-1,-1,-1
5,3,0,0.65727,526,2,1393,467,-1,-1,-1,-1
5,4,1,0.121293,741,213,289,218,-1,-1,-1,-1
6,1,4,0.922728,873,206,558,329,-1,-1,-1,-1
6,2,1,0.814708,275,290,255,177,-1,-1,-1,-1
6,3,0,0.650042,525,3,1394,466,-1,-1,-1,-1
7,1,4,0.922748,871,205,561,331,-1,-1,-1,-1
7,2,1,0.819342,276,290,254,177,-1,-1,-1,-1
7,3,0,0.657429,527,3,1392,465,-1,-1,-1,-1
7,4,1,0.101388,739,212,294,219,-1,-1,-1,-1
8,1,4,0.922131,871,206,560,330,-1,-1,-1,-1
8,2,1,0.818705,276,290,254,177,-1,-1,-1,-1
8,3,0,0.661633,525,4,1394,464,-1,-1,-1,-1
9,1,4,0.922377,873,207,557,329,-1,-1,-1,-1
9,2,1,0.819711,276,290,254,177,-1,-1,-1,-1
9,3,0,0.680945,525,4,1394,464,-1,-1,-1,-1
10,1,4,0.921441,871,207,560,330,-1,-1,-1,-1
10,2,1,0.817059,276,290,253,177,-1,-1,-1,-1
10,3,0,0.651209,523,4,1396,464,-1,-1,-1,-1
11,1,4,0.922613,871,208,560,329,-1,-1,-1,-1
11,2,1,0.810489,276,290,254,177,-1,-1,-1,-1
11,3,0,0.653999,524,3,1395,465,-1,-1,-1,-1
12,1,4,0.922017,871,208,560,329,-1,-1,-1,-1
12,2,1,0.813182,274,290,255,177,-1,-1,-1,-1
12,3,0,0.643797,522,3,1397,466,-1,-1,-1,-1
13,1,4,0.923283,872,209,558,328,-1,-1,-1,-1
13,2,1,0.821791,273,290,256,177,-1,-1,-1,-1
13,3,0,0.640424,521,3,1398,465,-1,-1,-1,-1
14,1,4,0.924354,876,207,554,331,-1,-1,-1,-1
14,2,1,0.813132,273,290,256,177,-1,-1,-1,-1
14,3,0,0.614344,520,2,1399,467,-1,-1,-1,-1
15,1,4,0.925422,875,206,556,333,-1,-1,-1,-1
15,2,1,0.808806,272,290,257,177,-1,-1,-1,-1
15,3,0,0.604933,521,3,1398,466,-1,-1,-1,-1
16,1,4,0.926032,871,210,560,328,-1,-1,-1,-1
16,2,1,0.805322,273,290,255,177,-1,-1,-1,-1
16,3,0,0.62868,522,3,1397,467,-1,-1,-1,-1
16,4,1,0.103968,742,215,283,220,-1,-1,-1,-1
17,1,4,0.925446,872,211,558,327,-1,-1,-1,-1
17,2,1,0.806802,273,290,256,177,-1,-1,-1,-1
17,3,0,0.660706,524,4,1395,465,-1,-1,-1,-1
18,1,4,0.927089,872,211,560,326,-1,-1,-1,-1
18,2,1,0.808213,272,290,257,177,-1,-1,-1,-1
18,3,0,0.648228,522,4,1397,464,-1,-1,-1,-1
19,1,4,0.928216,871,211,561,326,-1,-1,-1,-1
19,2,1,0.807322,274,291,254,176,-1,-1,-1,-1
19,3,0,0.624505,519,4,1400,465,-1,-1,-1,-1
20,1,4,0.927738,872,211,559,325,-1,-1,-1,-1
20,2,1,0.807707,274,290,255,177,-1,-1,-1,-1
20,3,0,0.628494,522,4,1397,465,-1,-1,-1,-1
20,4,1,0.104976,742,216,279,220,-1,-1,-1,-1
21,1,4,0.927385,873,210,558,326,-1,-1,-1,-1
21,2,1,0.802878,277,291,251,176,-1,-1,-1,-1
21,3,0,0.64707,524,5,1395,464,-1,-1,-1,-1
22,1,4,0.92784,873,210,559,326,-1,-1,-1,-1
22,2,1,0.793355,276,290,253,178,-1,-1,-1,-1
22,3,0,0.620607,525,5,1394,464,-1,-1,-1,-1
22,4,1,0.135452,742,217,278,219,-1,-1,-1,-1
23,1,4,0.926818,872,209,560,327,-1,-1,-1,-1
23,2,1,0.794823,276,290,253,177,-1,-1,-1,-1
23,3,0,0.61335,527,5,1392,464,-1,-1,-1,-1
23,4,1,0.160449,742,217,278,219,-1,-1,-1,-1
24,1,4,0.925229,872,209,562,327,-1,-1,-1,-1
24,2,1,0.794566,276,290,253,177,-1,-1,-1,-1
24,3,0,0.636507,525,5,1394,463,-1,-1,-1,-1
24,4,1,0.170029,743,217,277,219,-1,-1,-1,-1
25,1,4,0.925321,872,211,561,325,-1,-1,-1,-1
25,2,1,0.801253,276,290,252,177,-1,-1,-1,-1
25,3,0,0.644273,527,5,1392,463,-1,-1,-1,-1
25,4,1,0.15031,742,217,277,219,-1,-1,-1,-1
26,1,4,0.926064,872,213,561,323,-1,-1,-1,-1
26,2,1,0.818325,277,290,251,177,-1,-1,-1,-1
26,3,0,0.666623,536,4,1382,464,-1,-1,-1,-1
26,4,1,0.160464,742,217,278,219,-1,-1,-1,-1
27,1,4,0.925751,873,214,560,321,-1,-1,-1,-1
27,2,1,0.82113,277,290,251,177,-1,-1,-1,-1
27,3,0,0.667774,535,3,1384,465,-1,-1,-1,-1
27,4,1,0.171694,743,217,277,219,-1,-1,-1,-1
28,1,4,0.92474,873,215,560,320,-1,-1,-1,-1
28,2,1,0.814985,277,290,251,176,-1,-1,-1,-1
28,3,0,0.670009,534,3,1385,465,-1,-1,-1,-1
28,4,1,0.140859,742,216,279,220,-1,-1,-1,-1
29,1,4,0.92792,873,215,559,321,-1,-1,-1,-1
29,2,1,0.809324,275,290,254,176,-1,-1,-1,-1
29,3,0,0.602549,526,4,1393,463,-1,-1,-1,-1
29,4,1,0.1886,743,217,281,218,-1,-1,-1,-1
30,1,4,0.925841,874,214,557,322,-1,-1,-1,-1
30,2,1,0.813124,276,289,253,178,-1,-1,-1,-1
30,3,0,0.639033,529,4,1390,463,-1,-1,-1,-1
30,4,1,0.153736,743,218,280,217,-1,-1,-1,-1
31,1,4,0.9266,873,214,558,322,-1,-1,-1,-1
31,2,1,0.80849,276,289,254,178,-1,-1,-1,-1
31,3,0,0.620248,531,5,1388,462,-1,-1,-1,-1
31,4,1,0.136557,743,218,281,216,-1,-1,-1,-1
32,1,4,0.926177,873,213,558,323,-1,-1,-1,-1
32,2,1,0.808452,276,290,253,177,-1,-1,-1,-1
32,3,0,0.631729,532,5,1387,463,-1,-1,-1,-1
32,4,1,0.116779,743,218,280,217,-1,-1,-1,-1
33,1,4,0.926818,872,213,561,324,-1,-1,-1,-1
33,2,1,0.806768,275,289,255,179,-1,-1,-1,-1
33,3,0,0.6202,531,5,1388,463,-1,-1,-1,-1
33,4,1,0.138622,744,219,278,215,-1,-1,-1,-1
34,1,4,0.928448,872,214,561,323,-1,-1,-1,-1
34,2,1,0.807667,274,289,256,179,-1,-1,-1,-1
34,3,0,0.599873,522,4,1397,464,-1,-1,-1,-1
34,4,1,0.131368,744,219,276,216,-1,-1,-1,-1
35,1,4,0.926931,874,214,558,323,-1,-1,-1,-1
